impacto_presupuestario_anio,impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,proyecto_id,proyecto_desc,actividad_id,actividad_desc,obra_id,obra_desc,finalidad_id,finalidad_desc,funcion_id,funcion_desc,inciso_id,inciso_desc,principal_id,principal_desc,parcial_id,parcial_desc,subparcial_id,subparcial_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,fuente_financiamiento_id,fuente_financiamiento_desc,ubicacion_geografica_id,ubicacion_geografica_desc,unidad_ejecutora_id,unidad_ejecutora_desc,prestamo_externo_id,prestamo_externo_desc,codigo_bapin_id,codigo_bapin_desc,credito_presupuestado,credito_vigente,credito_comprometido,credito_devengado,credito_pagado,ultima_actualizacion_fecha
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,6,Productos de minerales no metálicos,4,"Productos de Cemento, Asbesto y Yeso",0,"Productos de Cemento, Asbesto y Yeso",21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"0,000416","0,000416",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,6,Productos de minerales no metálicos,5,"Cemento, cal y yeso",0,"Cemento, cal y yeso",21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"0,000513","0,000513",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,7,Productos metálicos,1,Productos ferrosos,0,Productos ferrosos,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"0,000166","0,000166",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,7,Productos metálicos,2,Productos no ferrosos,0,Productos no ferrosos,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"0,032464","0,032464",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,7,Productos metálicos,4,Estructuras metálicas acabadas,0,Estructuras metálicas acabadas,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"0,000899","0,000899",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,7,Productos metálicos,5,Herramientas menores,0,Herramientas menores,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"1,67561","1,67561",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,7,Productos metálicos,9,Otros n.e.p.,0,Otros n.e.p.,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"1,260889","1,260889",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,9,Otros bienes de consumo,1,Elementos de limpieza,0,Elementos de limpieza,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"12,82902","12,82902",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,9,Otros bienes de consumo,2,"Útiles de escritorio, oficina y enseñanza",0,"Útiles de escritorio, oficina y enseñanza",21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"9,501811","9,501811",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,9,Otros bienes de consumo,3,Útiles y materiales eléctricos,0,Útiles y materiales eléctricos,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"5,325977","5,325977",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,9,Otros bienes de consumo,4,Utensilios de cocina y comedor,0,Utensilios de cocina y comedor,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"0,565926","0,565926",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,9,Otros bienes de consumo,5,"Útiles menores médico, quirúrgico y de laboratorio",0,"Útiles menores médico, quirúrgico y de laboratorio",21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"0,087503","0,087503",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,9,Otros bienes de consumo,6,Repuestos y accesorios,0,Repuestos y accesorios,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"30,049617","30,049617",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,1,Servicios básicos,1,Energía eléctrica,0,Energía eléctrica,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"30,503265","30,503265",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,1,Servicios básicos,2,Agua,0,Agua,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"1,23417","1,23417",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,1,Servicios básicos,3,Gas,0,Gas,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"0,6993","0,6993",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,1,Servicios básicos,4,"Teléfonos, Télex y Telefax",0,"Teléfonos, Télex y Telefax",21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"52,113316","52,113316",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,1,Servicios básicos,5,Correos y Telégrafo,0,Correos y Telégrafo,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"4,11288","4,11288",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,1,Servicios básicos,9,Otros n.e.p.,0,Otros n.e.p.,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"4,809311","4,809311",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,2,Alquileres y derechos,4,Alquiler de fotocopiadoras,0,Alquiler de fotocopiadoras,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"49,860379","49,860379",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,2,Alquileres y derechos,7,Alquiler con opción a compra,0,Alquiler con opción a compra,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"0,445893","0,445893",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,2,Alquileres y derechos,9,Otros n.e.p.,0,Otros n.e.p.,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"4,05","4,05",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",1,Mantenimiento y reparación de edificios y locales,0,Mantenimiento y reparación de edificios y locales,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"412,021184","412,021184",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",2,Mantenimiento y reparación de vehículos,0,Mantenimiento y reparación de vehículos,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"3,065271","3,065271",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",3,Mantenimiento y reparación de maquinaria y equipo,0,Mantenimiento y reparación de maquinaria y equipo,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"16,082577","16,082577",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",5,"Limpieza, aseo y fumigación",0,"Limpieza, aseo y fumigación",21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"55,565691","55,565691",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",6,Mantenimiento de sistemas informáticos,0,Mantenimiento de sistemas informáticos,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"0,067371","0,067371",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,4,Servicios técnicos y profesionales,1,"Estudios, investigaciones y proyectos de factibilidad",0,"Estudios, investigaciones y proyectos de factibilidad",21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"1,334991","1,334991",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,4,Servicios técnicos y profesionales,2,Médicos y sanitarios,0,Médicos y sanitarios,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"10,496911","10,496911",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,4,Servicios técnicos y profesionales,6,De Informática y Sistemas Computarizados,0,De Informática y Sistemas Computarizados,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"8,819714","8,819714",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,4,Servicios técnicos y profesionales,9,Otros n.e.p.,0,Otros n.e.p.,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"35,630952","35,630952",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
